TrustCent	TrustProv	TrustLocal	V7B	Peking	year_88_89	year_87_90	year_86_91	year_85_92	year_84_93	year_84_94	Female	marriage	T	start_year	method	Age_Enter_college	V01a	V23	V4a	Education	CCP	GovtJob	Income2	X_c	X2	X3	DX	DX2	DX3	D	method.1	birth_date
7.0	7.0	8.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	23.4166259765625	1.0	2.0	1.0	1.0	0.0	1.0	3.0	-0.335119127247481	0.112304829447113	-0.0376354964299937	-0.335119127247481	0.112304829447113	-0.0376354964299937	1.0	2.0	1970.15383808175
9.0	8.0	6.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.0	3.0	2.0	2.0	2.0	1.0	1.0	4.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1975.42231182568
7.0	7.0	2.0	2.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.5833740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	2.49813282587752	6.2406676157268	15.5900166262379	0.0	0.0	0.0	0.0	2.0	1974.02092697425
6.0	4.0	2.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1987.0	2.0	18.0	2.0	1.0	3.0	3.0	1.0	1.0	4.0	-0.918493150684981	0.843629667855223	-0.774868071639667	-0.918493150684981	0.843629667855223	-0.774868071639667	1.0	2.0	1970.51620283164
9.0	7.0	5.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.75	3.0	2.0	2.0	2.0	1.0	1.0	4.0	3.33150684931502	11.0989378870329	36.976187590772	0.0	0.0	0.0	0.0	2.0	1974.2488581147
9.0	6.0	5.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	21.5833740234375	3.0	2.0	2.0	2.0	0.0	1.0	4.0	0.498132825877519	0.248136312216723	0.123604842407343	0.0	0.0	0.0	0.0	2.0	1970.34143983014
10.0	10.0	10.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	20.5	1.0	2.0	1.0	1.0	1.0	1.0	3.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1970.76350366045
7.0	5.0	4.0	5.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	23.25	3.0	2.0	1.0	1.0	1.0	1.0	9.0	-0.168493150684981	0.0283899418277516	-0.00478351074632119	-0.168493150684981	0.0283899418277516	-0.00478351074632119	1.0	2.0	1971.3345551067
5.0	4.0	3.0	3.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	18.5833740234375	3.0	2.0	2.0	2.0	0.0	0.0	3.0	0.498132825877519	0.248136312216723	0.123604842407343	0.0	0.0	0.0	0.0	2.0	1971.77724266239
10.0	7.0	5.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	1.0	1985.0	2.0	19.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	4.0	-4.50186717412248	20.2668080534415	-91.2384779000296	-4.50186717412248	20.2668080534415	-91.2384779000296	1.0	2.0	1966.97904997785
9.0	9.0	9.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.3333740234375	3.0	2.0	2.0	2.0	1.0	1.0	3.0	-0.251867174122481	0.063437073400444	-0.0159777164119702	-0.251867174122481	0.063437073400444	-0.0159777164119702	1.0	2.0	1971.06419109134
9.0	7.0	3.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	20.9166259765625	3.0	2.0	1.0	1.0	1.0	0.0	4.0	1.16488087275252	1.35694744770467	1.58068212716152	0.0	0.0	0.0	0.0	2.0	1972.23741823249
9.0	8.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	17.9166259765625	2.0	2.0	1.0	1.0	1.0	1.0	4.0	-0.835119127247481	0.697423956694594	-0.582432086036274	-0.835119127247481	0.697423956694594	-0.582432086036274	1.0	2.0	1970.45480754087
10.0	8.0	7.0	2.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.5833740234375	2.0	2.0	3.0	3.0	1.0	1.0	6.0	3.49813282587752	12.2369332674818	42.8064179510509	0.0	0.0	0.0	0.0	2.0	1973.73155558808
9.0	8.0	6.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.0833740234375	2.0	2.0	1.0	1.0	0.0	1.0	5.0	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	1.0	2.0	1970.15711194929
8.0	5.0	1.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	18.9166259765625	3.0	2.0	2.0	2.0	0.0	1.0	3.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1971.16479304759
10.0	6.0	4.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.8333740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	0.248132825877519	0.0615698992779633	0.0152775130968353	0.0	0.0	0.0	0.0	2.0	1970.91159613337
9.0	6.0	3.0	5.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	21.5	3.0	2.0	1.0	1.0	0.0	1.0	7.0	2.58150684931502	6.66417761306036	17.2036201531671	0.0	0.0	0.0	0.0	2.0	1972.54168830672
10.0	10.0	10.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.4166259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	3.66488087275252	13.4313518114673	49.2243043490563	0.0	0.0	0.0	0.0	2.0	1974.93663878506
7.0	6.0	5.0	3.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	18.8333740234375	3.0	2.0	3.0	3.0	1.0	0.0	4.0	2.24813282587752	5.05410120278804	11.3622908192948	0.0	0.0	0.0	0.0	2.0	1973.86944600847
8.0	7.0	6.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.1666259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	2.91488087275252	8.49653050233849	24.7663742460248	0.0	0.0	0.0	0.0	2.0	1973.2559171454
7.0	7.0	5.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	22.9166259765625	3.0	2.0	1.0	1.0	0.0	0.0	3.0	0.164880872752519	0.0271857021996325	0.00448240230506548	0.0	0.0	0.0	0.0	2.0	1969.92867795844
9.0	8.0	7.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.25	2.0	2.0	1.0	1.0	0.0	0.0	4.0	3.83150684931502	14.6804447363479	56.2482245583076	0.0	0.0	0.0	0.0	2.0	1973.76016762666
10.0	8.0	8.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.6666259765625	1.0	2.0	1.0	1.0	0.0	0.0	3.0	2.41488087275252	5.83164962958597	14.0827391470815	0.0	0.0	0.0	0.0	2.0	1973.28427915042
10.0	10.0	10.0	4.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	20.25	1.0	2.0	1.0	1.0	1.0	1.0	3.0	2.83150684931502	8.01743103771787	22.701410897209	0.0	0.0	0.0	0.0	2.0	1973.10781429848
0.0	0.0	0.0	3.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.5	1.0	2.0	1.0	1.0	1.0	1.0	4.0	3.58150684931502	12.8271913116904	45.9406735402933	0.0	0.0	0.0	0.0	2.0	1973.67539559165
8.0	6.0	4.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	1.0	1985.0	2.0	19.5833740234375	1.0	2.0	1.0	1.0	1.0	1.0	4.0	-4.50186717412248	20.2668080534415	-91.2384779000296	-4.50186717412248	20.2668080534415	-91.2384779000296	1.0	2.0	1965.29457659787
5.0	5.0	5.0	3.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	18.4166259765625	3.0	2.0	1.0	1.0	1.0	1.0	6.0	2.66488087275252	7.10159006596223	18.924891532912	0.0	0.0	0.0	0.0	2.0	1972.55748509988
7.0	6.0	5.0	3.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	21.0	2.0	2.0	1.0	1.0	0.0	1.0	3.0	3.08150684931502	9.49568446237538	29.2610167097439	0.0	0.0	0.0	0.0	2.0	1973.84212062182
2.0	2.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	20.3333740234375	3.0	2.0	1.0	1.0	1.0	1.0	6.0	-0.251867174122481	0.063437073400444	-0.0159777164119702	-0.251867174122481	0.063437073400444	-0.0159777164119702	1.0	2.0	1971.05135414237
9.0	7.0	4.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.0	3.0	2.0	2.0	2.0	1.0	1.0	3.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1975.16141637368
10.0	10.0	0.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.9166259765625	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-0.835119127247481	0.697423956694594	-0.582432086036274	-0.835119127247481	0.697423956694594	-0.582432086036274	1.0	2.0	1970.07149991672
10.0	9.0	8.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.5	1.0	2.0	1.0	1.0	1.0	1.0	3.0	2.58150684931502	6.66417761306036	17.2036201531671	0.0	0.0	0.0	0.0	2.0	1973.28554381616
8.0	6.0	1.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	1.49813282587752	2.24440196397176	3.36241225669007	0.0	0.0	0.0	0.0	2.0	1971.94066108949
2.0	1.0	0.0	3.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	20.0833740234375	3.0	2.0	1.0	1.0	0.0	1.0	4.0	1.99813282587752	3.99253478984928	7.97761482205585	0.0	0.0	0.0	0.0	2.0	1971.85364768887
8.0	7.0	5.0	4.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.75	3.0	2.0	3.0	3.0	1.0	1.0	4.0	1.33150684931502	1.77291048977281	2.36064246035494	0.0	0.0	0.0	0.0	2.0	1972.82328994852
7.0	7.0	6.0	4.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	20.4166259765625	3.0	2.0	2.0	2.0	1.0	1.0	3.0	3.66488087275252	13.4313518114673	49.2243043490563	0.0	0.0	0.0	0.0	2.0	1975.2062277412
10.0	9.0	9.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	19.5	2.0	2.0	1.0	1.0	1.0	1.0	4.0	-1.41849315068498	2.0121228185402	-2.85418243643624	-1.41849315068498	2.0121228185402	-2.85418243643624	1.0	2.0	1968.99461828079
10.0	8.0	6.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	18.75	1.0	2.0	1.0	1.0	0.0	1.0	4.0	1.33150684931502	1.77291048977281	2.36064246035494	0.0	0.0	0.0	0.0	2.0	1971.78357702773
6.0	6.0	6.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	19.0833740234375	3.0	2.0	2.0	2.0	0.0	1.0	3.0	-1.00186717412248	1.00373783458416	-1.00561198789466	-1.00186717412248	1.00373783458416	-1.00561198789466	1.0	2.0	1969.86162595684
9.0	5.0	5.0	2.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	21.4166259765625	3.0	2.0	1.0	1.0	0.0	1.0	4.0	2.66488087275252	7.10159006596223	18.924891532912	0.0	0.0	0.0	0.0	2.0	1972.82466360973
9.0	6.0	1.0	2.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	19.5833740234375	3.0	2.0	1.0	1.0	0.0	1.0	4.0	3.49813282587752	12.2369332674818	42.8064179510509	0.0	0.0	0.0	0.0	2.0	1973.81219803123
10.0	9.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.6666259765625	1.0	2.0	3.0	3.0	1.0	1.0	4.0	0.414880872752519	0.172126138575892	0.0714118425958872	0.0	0.0	0.0	0.0	2.0	1971.62077962747
9.0	5.0	0.0	5.0	0.0						1.0	1.0	1.0	0.0	1994.0	2.0	21.3333740234375	1.0	2.0	1.0	1.0	0.0	1.0	3.0	2.74813282587752	7.55223402866556	20.754542242885	0.0	0.0	0.0	0.0	2.0	1973.08907339349
10.0	9.0	8.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	17.9166259765625	3.0	2.0	2.0	2.0	1.0	1.0	4.0	1.16488087275252	1.35694744770467	1.58068212716152	0.0	0.0	0.0	0.0	2.0	1972.18787823385
8.0	8.0	8.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	19.5	3.0	2.0	1.0	1.0	1.0	1.0	9.0	2.58150684931502	6.66417761306036	17.2036201531671	0.0	0.0	0.0	0.0	2.0	1973.92370154802
10.0	9.0	8.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	20.25	3.0	2.0	2.0	2.0	1.0	1.0	4.0	-0.168493150684981	0.0283899418277516	-0.00478351074632119	-0.168493150684981	0.0283899418277516	-0.00478351074632119	1.0	2.0	1970.58842827193
9.0	6.0	3.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	18.5833740234375	3.0	2.0	3.0	3.0	0.0	1.0	4.0	0.498132825877519	0.248136312216723	0.123604842407343	0.0	0.0	0.0	0.0	2.0	1970.43575590383
8.0	7.0	6.0	5.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	23.1666259765625	1.0	2.0	1.0	1.0	1.0	1.0	8.0	0.914880872752519	0.837007011328411	0.765761705024115	0.0	0.0	0.0	0.0	2.0	1972.23506775545
8.0	7.0	9.0	5.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	19.3333740234375	3.0	2.0	1.0	1.0	1.0	1.0	4.0	-0.251867174122481	0.063437073400444	-0.0159777164119702	-0.251867174122481	0.063437073400444	-0.0159777164119702	1.0	2.0	1970.14456513803
6.0	5.0	6.0	3.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.0833740234375	2.0	2.0	1.0	1.0	0.0	0.0	3.0	2.99813282587752	8.98880044160432	26.9496176692363	0.0	0.0	0.0	0.0	2.0	1973.30134715559
10.0	10.0	10.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.9166259765625	3.0	2.0	1.0	1.0	1.0	0.0	6.0	3.16488087275252	10.0164709387147	31.7009372864198	0.0	0.0	0.0	0.0	2.0	1973.36597484536
10.0	9.0	9.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1987.0	2.0	20.0	2.0	2.0	1.0	1.0	0.0	1.0	3.0	-2.91849315068498	8.51760227059515	-24.8585638869908	-2.91849315068498	8.51760227059515	-24.8585638869908	1.0	2.0	1967.91330040339
8.0	7.0	4.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1987.0	2.0	21.0833740234375	3.0	2.0	1.0	1.0	0.0	1.0	3.0	-4.00186717412248	16.014940879319	-64.0896662004591	-4.00186717412248	16.014940879319	-64.0896662004591	1.0	2.0	1965.89946008939
8.0	6.0	3.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	21.25	1.0	2.0	1.0	1.0	1.0	1.0	8.0	-1.16849315068498	1.36537624319771	-1.59543278828452	-1.16849315068498	1.36537624319771	-1.59543278828452	1.0	2.0	1969.76067941682
8.0	7.0	5.0	3.0	1.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.0	3.0	2.0	1.0	1.0	1.0	1.0	4.0	4.08150684931502	16.6586981610054	67.9925906448151	0.0	0.0	0.0	0.0	2.0	1975.41554596275
9.0	8.0	7.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	18.5	3.0	2.0	1.0	1.0	1.0	1.0	3.0	2.58150684931502	6.66417761306036	17.2036201531671	0.0	0.0	0.0	0.0	2.0	1972.38324880227
8.0	4.0	0.0	5.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.9166259765625	2.0	2.0	2.0	2.0	0.0	1.0	3.0	3.16488087275252	10.0164709387147	31.7009372864198	0.0	0.0	0.0	0.0	2.0	1974.14825920109
10.0	8.0	4.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	21.0	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-1.91849315068498	3.68061596922518	-7.06123652726028	-1.91849315068498	3.68061596922518	-7.06123652726028	1.0	2.0	1968.3553567687
5.0	5.0	5.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.6666259765625	3.0	2.0	2.0	2.0	1.0	1.0	3.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1970.36203565355
10.0	9.0	7.0	5.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	23.0833740234375	2.0	2.0	1.0	1.0	1.0	0.0	8.0	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	1.0	2.0	1971.637573916
6.0	7.0	8.0	3.0	0.0				1.0	1.0	1.0	0.0	0.0	0.0	1992.0	2.0	18.1666259765625	2.0	1.0	2.0	2.0	1.0	1.0	4.0	3.91488087275252	15.3262922478435	60.0006083712978	0.0	0.0	0.0	0.0	2.0	1973.92714163009
9.0	7.0	4.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.0833740234375	1.0	2.0	1.0	1.0	0.0	1.0	4.0	3.99813282587752	15.9850660933594	63.9104174716818	0.0	0.0	0.0	0.0	2.0	1975.30469487282
10.0	10.0	10.0	1.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	19.75	1.0	2.0	1.0	1.0	0.0	0.0	4.0	3.33150684931502	11.0989378870329	36.976187590772	0.0	0.0	0.0	0.0	2.0	1973.60980258044
9.0	8.0	7.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.6666259765625	3.0	2.0	1.0	1.0	0.0	1.0	5.0	-0.585119127247481	0.342364393070854	-0.200323954874231	-0.585119127247481	0.342364393070854	-0.200323954874231	1.0	2.0	1970.93681615172
9.0	7.0	3.0	1.0	0.0						1.0	0.0	1.0	0.0	1994.0	2.0	20.5	3.0	2.0	1.0	1.0	1.0	1.0	4.0	3.58150684931502	12.8271913116904	45.9406735402933	0.0	0.0	0.0	0.0	2.0	1974.33344583912
10.0	8.0	0.0	4.0	1.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	19.8333740234375	2.0	2.0	1.0	1.0	0.0	1.0	5.0	1.24813282587752	1.557835551033	1.94438568856328	0.0	0.0	0.0	0.0	2.0	1971.47859741328
9.0	8.0	6.0	4.0	0.0				1.0	1.0	1.0	1.0	1.0	1.0	1985.0	2.0	18.0833740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	-3.00186717412248	9.01120653107409	-27.0504450848694	-3.00186717412248	9.01120653107409	-27.0504450848694	1.0	2.0	1966.82593598356
10.0	10.0	10.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	22.9166259765625	2.0	2.0	1.0	1.0	1.0	1.0	3.0	-2.83511912724748	8.03790046568452	-22.7884053531736	-2.83511912724748	8.03790046568452	-22.7884053531736	1.0	2.0	1968.77733027935
8.0	7.0	6.0	5.0	0.0			1.0	1.0	1.0	1.0	0.0	1.0	0.0	1991.0	2.0	21.5	3.0	2.0	3.0	3.0	0.0	1.0	3.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1969.56707459548
8.0	7.0	5.0	4.0	0.0					1.0	1.0	1.0	1.0	0.0	1993.0	2.0	23.5	2.0	2.0	1.0	1.0	1.0	1.0	4.0	-0.418493150684981	0.175136517170242	-0.0732934328705688	-0.418493150684981	0.175136517170242	-0.0732934328705688	1.0	2.0	1970.92415257683
10.0	9.0	7.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	19.5833740234375	2.0	2.0	1.0	1.0	0.0	1.0	4.0	-0.501867174122481	0.251870660461684	-0.126405616610268	-0.501867174122481	0.251870660461684	-0.126405616610268	1.0	2.0	1970.24899060326
10.0	5.0	5.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	19.1666259765625	2.0	2.0	1.0	1.0	0.0	0.0	4.0	3.91488087275252	15.3262922478435	60.0006083712978	0.0	0.0	0.0	0.0	2.0	1973.99592449609
9.0	9.0	8.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.0	1.0	2.0	1.0	1.0	0.0	0.0	4.0	1.08150684931502	1.1696570651153	1.2649921272719	0.0	0.0	0.0	0.0	2.0	1972.08398990612
3.0	3.0	3.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1989.0	2.0	19.1666259765625	3.0	2.0	3.0	3.0	1.0	1.0	4.0	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	-0.0851191272474807	0.00724526582337281	-6.16710703561494E-4	1.0	2.0	1970.07415720029
8.0	8.0	8.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1988.0	2.0	18.0	2.0	2.0	2.0	2.0	1.0	0.0	3.0	0.0815068493150193	0.00664336648526126	5.41479871058639E-4	0.0	0.0	0.0	0.0	2.0	1971.71971572563
8.0	7.0	5.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.25	3.0	2.0	2.0	2.0	1.0	1.0	4.0	-0.168493150684981	0.0283899418277516	-0.00478351074632119	-0.168493150684981	0.0283899418277516	-0.00478351074632119	1.0	2.0	1969.58477567276
10.0	8.0	6.0	4.0	0.0				1.0	1.0	1.0	0.0	1.0	0.0	1992.0	2.0	18.1666259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	3.91488087275252	15.3262922478435	60.0006083712978	0.0	0.0	0.0	0.0	2.0	1974.40772232926
7.0	5.0	3.0	5.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.25	3.0	2.0	1.0	1.0	1.0	1.0	7.0	3.83150684931502	14.6804447363479	56.2482245583076	0.0	0.0	0.0	0.0	2.0	1975.14846008876
9.0	7.0	4.0	3.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.9166259765625	2.0	2.0	1.0	1.0	0.0	0.0	3.0	2.16488087275252	4.68670919320971	10.1461670885331	0.0	0.0	0.0	0.0	2.0	1973.29775754968
9.0	7.0	4.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	1.0	0.0	1991.0	2.0	20.0	3.0	2.0	1.0	1.0	0.0	1.0	5.0	1.08150684931502	1.1696570651153	1.2649921272719	0.0	0.0	0.0	0.0	2.0	1972.65231430996
10.0	8.0	8.0	5.0	0.0		1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1987.0	2.0	18.0	3.0	2.0	1.0	1.0	0.0	0.0	3.0	-0.918493150684981	0.843629667855223	-0.774868071639667	-0.918493150684981	0.843629667855223	-0.774868071639667	1.0	2.0	1969.22431513853
5.0	5.0	5.0	3.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1989.0	2.0	18.75	1.0	1.0	1.0	1.0	0.0	1.0	4.0	0.331506849315019	0.109896791142771	0.0364315389815707	0.0	0.0	0.0	0.0	2.0	1971.69394879555
10.0	10.0	5.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.6666259765625	3.0	2.0	1.0	1.0	0.0	1.0	3.0	0.414880872752519	0.172126138575892	0.0714118425958872	0.0	0.0	0.0	0.0	2.0	1971.01053984882
10.0	10.0	10.0	1.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	18.0833740234375	1.0	2.0	1.0	1.0	0.0	1.0	4.0	3.99813282587752	15.9850660933594	63.9104174716818	0.0	0.0	0.0	0.0	2.0	1973.91946023284
5.0	4.0	4.0	4.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1988.0	2.0	18.3333740234375	1.0	2.0	1.0	1.0	0.0	0.0	4.0	-0.251867174122481	0.063437073400444	-0.0159777164119702	-0.251867174122481	0.063437073400444	-0.0159777164119702	1.0	2.0	1970.79309962085
9.0	8.0	7.0	4.0	0.0			1.0	1.0	1.0	1.0	1.0	0.0	0.0	1991.0	2.0	21.3333740234375	3.0	1.0	3.0	3.0	1.0	1.0	4.0	-0.251867174122481	0.063437073400444	-0.0159777164119702	-0.251867174122481	0.063437073400444	-0.0159777164119702	1.0	2.0	1970.62932615494
5.0	5.0	5.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1989.0	2.0	19.0833740234375	3.0	2.0	1.0	1.0	0.0	0.0	4.0	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	-0.00186717412248072	3.48633920366164E-6	-6.50960234326706E-9	1.0	2.0	1970.08507401403
5.0	5.0	5.0	3.0	0.0				1.0	1.0	1.0	1.0	1.0	0.0	1992.0	2.0	17.8333740234375	2.0	2.0	1.0	1.0	0.0	1.0	3.0	4.24813282587752	18.0466325062981	76.6644919465533	0.0	0.0	0.0	0.0	2.0	1975.77342758235
8.0	6.0	2.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	21.75	2.0	2.0	1.0	1.0	1.0	1.0	4.0	1.33150684931502	1.77291048977281	2.36064246035494	0.0	0.0	0.0	0.0	2.0	1972.38968392555
7.0	3.0	1.0	4.0	0.0		1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1990.0	2.0	19.5833740234375	3.0	2.0	1.0	1.0	1.0	1.0	3.0	0.498132825877519	0.248136312216723	0.123604842407343	0.0	0.0	0.0	0.0	2.0	1972.11781756347
8.0	7.0	6.0	4.0	0.0					1.0	1.0	0.0	1.0	0.0	1993.0	2.0	20.4166259765625	3.0	2.0	1.0	1.0	1.0	1.0	3.0	2.66488087275252	7.10159006596223	18.924891532912	0.0	0.0	0.0	0.0	2.0	1973.21927070804
